STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
17173,MAYBE,Rajeshwari2008,Article,"V. cholerae O1 Eltor serotype Ogawa has been causing most of the cholera outbreaks in India till recently. However this communication reports the occurrence of Vibrio Cholerae O1 Inaba in Delhi in 2005, as a predominant causative organismof cholera in children. All strains isolated were sensitive to gentamicin and a high level of resistance towards nalidixic acid and amoxicillin was seen. There was no case fatality.",K Rajeshwari and A Gupta and A P Dubey and B Uppal and M M Singh,"0049-4755 (Print)
0049-4755",Trop Doct,",*Disease Outbreaks,*Vibrio cholerae O1/classification/drug effects/is,Anti-Bacterial Agents/*pharmacology,Bacterial,Child,Cholera/*epidemiology/microbiology,Diarrhea/*epidemiology/microbiology,Drug Resistance,Humans,India,India/epidemiology,Infant,Microbial Sensitivity Tests,Newborn,Preschool,Serotyping,Vibrio cholerae,Vibrio cholerae o1 inaba,amoxicillin,antibiotic sensitivity,article,bacterial strain,bacterial virulence,bacterium identification,bacterium isolate,cefotaxime,child,cholera,clinical article,dehydration,epidemic,feces culture,female,fever,gentamicin,hospitalization,human,hypokalemia,hyponatremia,infant,infectious diarrhea,infusion fluid,loose feces,male,malnutrition,nalidixic acid,nonhuman,norfloxacin,oral rehydration therapy,preschool child,retrospective study,serotype,tetracycline,vomiting",105--107,{Diarrhoeal outbreak of Vibrio cholerae 01 Inaba in Delhi},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L354729961 http://dx.doi.org/10.1258/td.2007.060051 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00494755{\&}id=doi:10.1258{\%}2Ftd.2007.060051{\&}atitle=Diarrhoeal+outbreak+,38,2008,2,"From Duplicate 1 (Diarrhoeal outbreak of Vibrio cholerae 01 Inaba in Delhi - Rajeshwari, K; Gupta, A; Dubey, A P; Uppal, B; Singh, M M)

Rajeshwari, K
Gupta, Ashish
Dubey, A P
Uppal, Beena
Singh, M M
Journal Article
England
Trop Doct. 2008 Apr;38(2):105-7. doi: 10.1258/td.2007.060051.",10.1258/td.2007.060051,5/6/2008,eng,18453505,MAYBE,Jake,MAYBE,Erica,Erica,Zach,yes,,
17309,MAYBE,Rasmussen2010,Article,"Mupirocin is widely used to decolonize patients carrying Staphylococcus aureus, especially methicillin-resistant S. aureus (MRSA). The aim of this study was to determine the presence of high-level mupirocin resistance by a new commercially available mupA genotypic diagnostic product, mupA EVIGENE assay (AdvanDx).",A K Rasmussen and R L Skov and R A Venezia and J K Johnson and H Stender,0095-1137,J Clin Microbiol,"*Drug Resistance, Bacterial,Anti-Bacterial Agents/*pharmacology,Bacterial Proteins/*genetics,DNA, Bacterial/genetics,Genotype,Humans,Microbial Sensitivity Tests/methods,Mupirocin/*pharmacology,Nuclear Proteins/*genetics,Nucleic Acid Hybridization/methods,Sensitivity and Specificity,Staphylococcus aureus/*drug effects",4253--4255,{Evaluation of mupA EVIGENE assay for determination of high-level mupirocin resistance in Staphylococcus aureus},NA,48,2010,11,"1098-660x
Rasmussen, Anne K I
Skov, Robert L
Venezia, Richard A
Johnson, Jennifer K
Stender, Henrik
Comparative Study
Evaluation Studies
Journal Article
United States
J Clin Microbiol. 2010 Nov;48(11):4253-5. doi: 10.1128/JCM.00088-10. Epub 2010 Sep 1.",10.1128/jcm.00088-10,9/3/2010,eng,20810775,MAYBE,Erica,NO,Nchedo,Zach,Zach,yes,,
17536,YES,Ribas2007,Article,"We report the first case of vancomycin-resistant Enterococcus faecalis with VanA phenotype and vanA genotype isolated from a surgical patient in a general Hospital in Uberlandia, state of Minas Gerais, Brazil.",R M Ribas and A L Darini and T A Moreira and C Freitas and P P {Gontijo Filho} and A L {da Costa Darini} and T A Moreira and C Freitas and P P {Gontijo Filho},"1413-8670 (Print)
1413-8670",Brazilian Journal of Infectious Diseases,",*Vancomycin Resistance,Acetamides/therapeutic use,Adult,Anti-Infective Agents/therapeutic use,Brazil,Brazil/epidemiology,Cross Infection/drug therapy/epidemiology/*microbi,Enterococcus faecalis,Enterococcus faecalis/*drug effects/genetics,Etest,Female,Genotype,Gram-Positive Bacterial Infections/drug therapy/ep,Humans,Linezolid,Microbial Sensitivity Tests,Oxazolidinones/therapeutic use,Phenotype,adult,antibiotic resistance,antibiotic sensitivity,article,bacterial protein,bacterium identification,bacterium isolation,bladder reconstruction,case report,cefalotin,ceftriaxone,disease surveillance,drug substitution,drug withdrawal,female,general hospital,genotype phenotype correlation,gentamicin,hospital discharge,hospital infection,hospitalization,human,linezolid,minimum inhibitory concentration,osteosynthesis,polymerase chain reaction,postoperative infection,streptomycin,surgical patient,traffic accident,unclassified drug,university hospital,urinary tract infection,urine culture,vanA protein,vancomycin",439--440,{Vancomycin-resistant VanA phenotype Enterococcus faecalis: first case in Minas Gerais state and epidemiological considerations},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L47516803 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14138670{\&}id=doi:{\&}atitle=Vancomycin-resistant+van+a+phenotype+Enterococcus+faecalis{\%}3A+First+case+in+Minas+Gera,11,2007,4,"From Duplicate 2 (Vancomycin-resistant VanA phenotype Enterococcus faecalis: first case in Minas Gerais state and epidemiological considerations - Ribas, R M; Darini, A L; Moreira, T A; Freitas, C; Gontijo Filho, P P)

Ribas, Rosineide Marques
Darini, Ana Lucia da Costa
Moreira, Tomaz Aquino
Freitas, Claudete
Gontijo Filho, Paulo P
Case Reports
Journal Article
Brazil
Braz J Infect Dis. 2007 Aug;11(4):439-40.",NA,9/18/2007,eng,17874002,YES,Jake,YES,Erica,Erica,Zach,yes,,
17926,MAYBE,Rowlinson2006,Article,"Staphylococcus epidermidis is a well-characterized, nonfastidious, aerobic gram-positive coccus commonly isolated in the clinical microbiology laboratory. Although coagulase-negative staphylococci, including Staphylococcus epidermidis, are often considered a contaminant in the clinical laboratory, an increasing number of reports describe their pathogenesis, in particular in infections of prosthetic devices. This article describes the isolation of a strictly anaerobic strain of Staphylococcus epidermidis in pure culture from the site of an infected prosthetic hip. This isolate was unique in that it grew only under strictly anaerobic conditions. Initially, the isolate was thought to be a known anaerobic gram-positive coccus. However, certain key biochemical and antimicrobial tests performed as part of the standard laboratory identification procedure were not consistent with results expected for any known anaerobic gram-positive coccus; the isolate was catalase positive and metronidazole and penicillin resistant. This isolate was characterized by further biochemical analysis, antimicrobial testing, and nucleic acid sequencing. This paper presents the first documented isolation of a strictly anaerobic Staphylococcus epidermidis strain, confirmed by rpoB gene sequencing.",M C Rowlinson and P Lebourgeois and K Ward and Y Song and S M Finegold and D A Bruckner,"0095-1137 (Print)
0095-1137",J Clin Microbiol,",Aged,Anaerobiosis,Bacterial,DNA-Directed RNA Polymerases/genetics,Drug Resistance,Genes,Hip Prosthesis/adverse effects/microbiology,Humans,Male,Prosthesis-Related Infections/etiology/*microbiolo,Staphylococcal Infections/etiology/*microbiology,Staphylococcus epidermidis,Staphylococcus epidermidis/drug effects/genetics/*,aged,anaerobic bacterium,antibiotic resistance,article,bacterial gene,bacterium culture,bacterium identification,bacterium isolate,bacterium isolation,case report,catalase,clinical laboratory,coagulase negative Staphylococcus,gene sequence,hip prosthesis,human,male,metronidazole,nonhuman,nucleotide sequence,penicillin G,priority journal,prosthesis infection,purification/*metabolism,rpoB gene",857--860,{Isolation of a strictly anaerobic strain of Staphylococcus epidermidis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L43391120 http://dx.doi.org/10.1128/JCM.44.3.857-860.2006 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00951137{\&}id=doi:10.1128{\%}2FJCM.44.3.857-860.2006{\&}atitle=Isolati,44,2006,3,"From Duplicate 2 (Isolation of a strictly anaerobic strain of Staphylococcus epidermidis - Rowlinson, M C; Lebourgeois, P; Ward, K; Song, Y; Finegold, S M; Bruckner, D A)

Rowlinson, Marie-Claire
Lebourgeois, Phyllis
Ward, Kevin
Song, Yuli
Finegold, Sydney M
Bruckner, David A
Case Reports
Journal Article
United States
J Clin Microbiol. 2006 Mar;44(3):857-60.",10.1128/jcm.44.3.857-860.2006,3/7/2006,eng,16517867,MAYBE,Cale,NO,Erica,Allison,Zach,yes,,
18203,MAYBE,Salimnia2011,Article,"We report the first case of Weissella confusa bacteremia in an allogeneic hematopoietic stem cell transplant patient. After engraftment and discharge, the patient returned with fever and graft failure and was started on an empiric regimen of aztreonam and vancomycin. A blood culture grew an alpha-hemolytic, gram-positive coccus forming pairs and chains, originally thought to be a viridans Streptococcus and a skin contaminant. The isolation of the organism from multiple blood cultures, and the presence of vancomycin resistance prompted identification and additional susceptibility testing. The RapID™ Str panel, which has W. confusa in its database, provided multiple incorrect identifications. The MicroScan WalkAway 96 SI, using PC-20 or -29 panels, also did not identify this bacterium, because it is not in their database. The organism was identified as W. confusa by 16S rDNA sequencing. Antibiotic susceptibility determination by Etest revealed vancomycin resistance and daptomycin susceptibility. Therapy was changed to daptomycin, and the infection resolved. Additionally, W. confusa sepsis, with multiple positive blood cultures, developed in a patient in the burn unit at our medical center. The patient's blood cultures remained positive until vancomycin was discontinued and daptomycin therapy initiated. Infections with vancomycin-resistant, gram-positive cocci are emerging among immuno compromised hosts. Under appropriate circumstances, clinicians need to request that the laboratory perform susceptibility testing and accurate identification, by nucleic acid sequencing if necessary. Sequencing of 16S rDNA is an important tool in the accurate identification of unusual pathogens. {\textcopyright} 2010 John Wiley {\&} Sons A/S.",H Salimnia and G J Alangaden and R Bharadwaj and T M Painter and P H Chandrasekar and M R Fairfax,1398-2273,Transpl Infect Dis,",*Vancomycin Resistance,16S/genetics,Adult,Anti-Bacterial Agents/pharmacology,BACTEC 9240,Bacteremia/*microbiology,Bacterial/analysis,DNA,DNA 16S,DNA/methods,Gram-Positive Bacterial Infections/microbiology,Hematopoietic Stem Cell Transplantation/*adverse e,Homologous/adverse effects,Humans,Identicult AE PYR,Immunocompromised Host,LAP Disk,Male,MicroScan Walk Away 96 SI,Microbial Sensitivity Tests,Middle Aged,RNA,RapID Str panel,Ribosomal,Sequence Analysis,Transplantation,Vancomycin/pharmacology,Weissella,Weissella confusa,Weissella/classification/drug effects/*genetics/*i,acute lymphoblastic leukemia,adult,allogeneic hematopoietic stem cell transplantation,alpha hemolytic Streptococcus,anamnesis,antibiotic sensitivity,antibiotic therapy,article,aztreonam,bacteremia,bacterial DNA,bacterium identification,bacterium isolation,blood culture,burn patient,case report,clinical feature,daptomycin,drug substitution,drug withdrawal,etest,febrile neutropenia,gene sequence,graft failure,graft recipient,human,imipenem,immunocompromised patient,male,nonhuman,priority journal,sepsis,treatment outcome,vancomycin",294--298,{Weissella confusa: An unexpected cause of vancomycin-resistant gram-positive bacteremia in immunocompromised hosts},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L361888030 http://dx.doi.org/10.1111/j.1399-3062.2010.00586.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=13982273{\&}id=doi:10.1111{\%}2Fj.1399-3062.2010.00586.x{\&}atitle=,13,2011,3,"From Duplicate 2 (Weissella confusa: an unexpected cause of vancomycin-resistant gram-positive bacteremia in immunocompromised hosts - Salimnia, H; Alangaden, G J; Bharadwaj, R; Painter, T M; Chandrasekar, P H; Fairfax, M R)

1399-3062
Salimnia, H
Alangaden, G J
Bharadwaj, R
Painter, T M
Chandrasekar, P H
Fairfax, M R
Journal Article
Review
Denmark
Transpl Infect Dis. 2011 Jun;13(3):294-8. doi: 10.1111/j.1399-3062.2010.00586.x. Epub 2010 Dec 13.",10.1111/j.1399-3062.2010.00586.x,12/16/2010,eng,21156010,MAYBE,Cale,MAYBE,Brooke,Brooke,Zach,yes,,
18207,YES,Salipante2015,Article,Metronidazole- and carbapenem-resistant Bacteroides fragilis are rare in the United States. We isolated a multidrug-resistant anaerobe from the bloodstream and intraabdominal abscesses of a patient who had traveled to India. Whole-genome sequencing identified the organism as a novel Bacteroides genomospecies. Physicians should be aware of the possibility for concomitant carbapenem- and metronidazole-resistant Bacteroides infections.,S J Salipante and A Kalapila and P S Pottinger and D R Hoogestraat and L Cummings and J S Duchin and D J Sengupta and S A Pergam and B T Cookson and S M Butler-Wu,1080-6040,Emerging Infectious Diseases,",Adenocarcinoma/blood/microbiology/secondary,Aged,Anti-Bacterial Agents/pharmacology,Bacterial,Bacteroides,Bacteroides Infections/blood/*microbiology,Bacteroides fragilis,Bacteroides infection,Bacteroides/*drug effects/genetics/isolation {\&} pur,Colonic Neoplasms/blood/microbiology/pathology,DNA,DNA strand breakage,Drug Resistance,Genome,Humans,Male,Microbial Sensitivity Tests,Multiple,Sequence Analysis,abdominal abscess,antibiotic sensitivity,article,bacterial genetics,bioinformatics,carbapenem resistant Bacteroides infection,cefotetan,clindamycin,dalfopristin plus quinupristin,gene sequence,genetic variability,human,imipenem,linezolid,metronidazole,metronidazole resistant Bacteroides infection,minocycline,moxifloxacin,multidrug resistant Bacteroides genomospecies,nonhuman,nucleic acid base substitution,piperacillin plus tazobactam,polymerase chain reaction,sultamicillin,tetracycline,ticarcillin,tigecycline",95--98,"{Characterization of a multidrug-resistant, novel Bacteroides genomospecies}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L601022798 http://dx.doi.org/10.3201/eid2101.140662 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806059{\&}id=doi:10.3201{\%}2Feid2101.140662{\&}atitle=Characterization+of+,21,2015,1,"From Duplicate 1 (Characterization of a multidrug-resistant, novel Bacteroides genomospecies - Salipante, S J; Kalapila, A; Pottinger, P S; Hoogestraat, D R; Cummings, L; Duchin, J S; Sengupta, D J; Pergam, S A; Cookson, B T; Butler-Wu, S M)

1080-6059
Salipante, Stephen J
Kalapila, Aley
Pottinger, Paul S
Hoogestraat, Daniel R
Cummings, Lisa
Duchin, Jeffrey S
Sengupta, Dhruba J
Pergam, Steven A
Cookson, Brad T
Butler-Wu, Susan M
UL1 TR000423/TR/NCATS NIH HHS/United States
UL1TR000423/TR/NCATS NIH HHS/United States
Journal Article
Research Support, N.I.H., Extramural
United States
Emerg Infect Dis. 2015 Jan;21(1):95-8. doi: 10.3201/eid2101.140662.",10.3201/eid2101.140662,12/23/2014,eng,25529016,MAYBE,Cale,YES,Zach,Zach,Zach,yes,,
18250,MAYBE,Samia2014,Article,"BACKGROUND: Carbapenemantibiotics are used as the last line of treatment for infections caused by Enterobacteriaceae multidrug-resistant. However, the emergence of bacteria resistant to this important group of drug is jeopardizing the use of carbapenems. Resistance to carbapenems is due to production of enzymes Carbapenemases. Another important cause among carbapenem-resistant Enterobacteriaceae (CRE) is over production of ESBL (extended spectrum $\beta$-lactamases) or Amp C enzyme in organism with porin loss. Phenotypic detection of CRE is important for proper infection control and appropriate patient management. The present study detects CRE by simple phenotypic method. METHODS: The study was a prospective study carried out at the Laboratory of Microbiology, at the university hospital center of Blida, from January 2012 to January 2014. The susceptibility to antibiotics was carried out according to recommendations of Clinical Laboratory Standard Institute by: disk diffusion method, search of ESBL and evaluation of the minimal inhibitory concentration (MIC). Resistance of Enterobacteriaceae to carbapenems was defined as any strain that shows: ∗diameter of the inhibition zone to Imipenem {\textless}22 mm and/or Ertapenem {\textless}21 mm ∗Presence of discrete colonies in the inhibition zone of carbapenems ∗MIC to carbapenems {\textgreater}2$\mu$g/ml or MIC to Ertapenem {\textgreater}0.5$\mu$g/ml All CRE isolates were tested by phenotypic method: Modified Hodge test (MHT) and EDTA test. RESULTS: During the study period, total of 1323 strains of Enterobacteriaceae were included.14 strains were resistant to carbapenem. The prevalence of CRE in our hospital is 0,01{\%}. These included 8 resistant strains of Enterobacterspp, 4 strains of Klebsiella spp and 2 strains of Morganellamorganii. 15 strains were resistant to carbapenems by both disk-diffusion and MIC. None of the strains among the CRE isolates showed production of ESBL enzyme. 1 of the isolates (CRE) was MLB producer (EDTA+), 5 of these isolates showed positive result in MHT. CONCLUSIONS: The emergence and the dissemination of CRE is an important threat to public health. CRE and, in particular, those with carbapenemases, are an emerging infection problem at the Blida university hospital center. Active monitoring is required to control their spread.",B Samia and B Mounia and A Siham and M Mohammed and B Rachid,1434-6621,Clinical Chemistry and Laboratory Medicine,"Enterobacteriaceae,Klebsiella,antibiotic agent,bacterium,carbapenem,carbapenem derivative,carbapenem resistant Enterobacteriaceae,carbapenemase,clinical chemistry,clinical laboratory,disk diffusion,edetic acid,enzyme,ertapenem,extended spectrum beta lactamase,hospital,human,imipenem,infection,infection control,laboratory,microbiology,minimum inhibitory concentration,monitoring,organisms,patient care,porin,prevalence,prospective study,public health,society,university hospital",S612,{Emergence of carbapenem-resistant enterobacteriaceaeat theuniversity hospital center of Blida},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L71555985 http://dx.doi.org/10.1515/cclm-2014-4015 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14346621{\&}id=doi:10.1515{\%}2Fcclm-2014-4015{\&}atitle=Emergence+of+carbapen,52,2014,NA,NA,NA,NA,NA,NA,MAYBE,Melanie,NO,Brooke,Mushtaq,Zach,no,could not find full-text,
18261,MAYBE,Samsel2008,Article,NA,C B Samsel and R W Bassali and J C {Steele Jr} and K G Hultén and D L Murray,0196-4399,Clinical Microbiology Newsletter,"aciclovir,anamnesis,antibiotic resistance,article,blood culture,case report,ceftriaxone,clindamycin,clinical feature,cotrimoxazole,erythromycin,fasciotomy,gentamicin,herpes simplex,human,infant,male,methicillin resistant Staphylococcus aureus,necrotizing fasciitis,nuclear magnetic resonance imaging,oral rehydration solution,pseudomonic acid,rifampicin,skin defect,tetracycline,vancomycin",171--173,{Community-Acquired Methicillin-Resistant Staphylococcus aureus Necrotizing Fasciitis in an Infant},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L352578579 http://dx.doi.org/10.1016/j.clinmicnews.2008.10.003 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=01964399{\&}id=doi:10.1016{\%}2Fj.clinmicnews.2008.10.003{\&}atitl,30,2008,22,NA,NA,NA,NA,NA,MAYBE,Jake,NO,Erica,Allison,Zach,no,could not get full-text access through Emory,
18733,MAYBE,Seara2015,Article,"Abstract This study describes an interhospital spread of carbapenem-resistant Klebsiella pneumoniae (CRKP) producing NDM-7 carbapenemase that started in December 2013 in Madrid, Spain. NDM-7-producing CRKP were isolated from urine, rectal swabs or blood samples from seven patients admitted to three different hospitals (Hospital Universitario La Paz, Hospital de Cantoblanco and Hospital Central de la Cruz Roja). The isolates were resistant to all antimicrobials tested except colistin and fosfomycin. One blood isolate was susceptible to minocycline and tigecycline but was resistant to fosfomycin. All isolates were closely related by pulsed-field gel electrophoresis (PFGE) and DiversiLab{\textregistered} analysis and belonged to multilocus sequence typing (MLST) sequence type 437. In addition, blaNDM-7, blaTEM-1, blaCTX-M-15 and aac(3)-IIa were identified. Family contacts of the index case were negative for NDM-producing bacteria. The outbreak occurred in two separate waves and the cases associated with Hospital de Cantoblanco had been admitted to the same room. Environmental samples from the trap of a sink and a shower in this room were positive for NDM-7-producing CRKP. To our knowledge, this is the first reported worldwide outbreak of NDM-7-producing CRKP. No relationship with the Indian continent, the Balkans or the Middle East could be established. Frequent transfer of aged or chronically ill patients between the facilities involved may have favoured the spread of NDM-7-producing CRKP. The spread of the second wave in Hospital de Cantoblanco probably occurred as a result of transmission from an environmental reservoir.",N Seara and J Oteo and R Carrillo and V Perez-Blanco and J Mingorance and R Gomez-Gil and R Herruzo and M Perez-Vazquez and J Astray and J Garcia-Rodriguez and L M Ruiz-Velasco and J Campos and C {de Burgos} and G Ruiz-Carrascoso and V Pérez-Blanco and J Mingorance and R Gómez-Gil and R Herruzo and M Pérez-Vázquez and J Astray and J Garc\'{i}a-Rodr\'{i}guez and L M Ruiz-Velasco and J Campos and C {de Burgos} and G Ruiz-Carrascoso,"1872-7913
0924-8579",Int J Antimicrob Agents,",*Disease Outbreaks,*Disease Transmission,*Molecular Typing,80 and over,Aged,Anti-Bacterial Agents/pharmacology,Bacterial,Blood/microbiology,Carbapenemase,Cross Infection/*epidemiology/microbiology/transmi,Drug Resistance,Female,Genotype,Humans,Infectious,Klebsiella Infections/*epidemiology/microbiology/t,Klebsiella pneumoniae,Klebsiella pneumoniae/classification/*enzymology/g,Male,Middle Aged,Molecular Epidemiology,Multiple,NDM 7 carbapenemase,Ndm-7,Outbreak,Rectum/microbiology,Spain,Spain/epidemiology,Urine/microbiology,aged,aminoglycoside antibiotic agent,amoxicillin plus clavulanic acid,antibiotic resistance,antibiotic sensitivity,article,aztreonam,bacterium isolate,bacterium isolation,beta-Lactamases/*secretion,blood sampling,carbapenem,carbapenem resistant Klebsiella pneumoniae,carbapenemase,clinical article,colistin,controlled study,cotrimoxazole,environment,epidemic,ertapenem,extended spectrum beta lactamase,family,female,fosfomycin,human,imipenem,infection control,male,meropenem,minocycline,molecular epidemiology,molecular typing,multilocus sequence typing,nonhuman,priority journal,pulsed field gel electrophoresis,purification,quinoline derived antiinfective agent,rectum,tigecycline,unclassified drug,urine",169--173,{Interhospital spread of NDM-7-producing Klebsiella pneumoniae belonging to ST437 in Spain},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L604371787 http://dx.doi.org/10.1016/j.ijantimicag.2015.04.001 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=18727913{\&}id=doi:10.1016{\%}2Fj.ijantimicag.2015.04.001{\&}atitl,46,2015,2,"From Duplicate 2 (Interhospital spread of NDM-7-producing Klebsiella pneumoniae belonging to ST437 in Spain - Seara, N; Oteo, J; Carrillo, R; Perez-Blanco, V; Mingorance, J; Gomez-Gil, R; Herruzo, R; Perez-Vazquez, M; Astray, J; Garcia-Rodriguez, J; Ruiz-Velasco, L M; Campos, J; de Burgos, C; Ruiz-Carrascoso, G)

1872-7913
Seara, Nieves
Oteo, Jesus
Carrillo, Raquel
Perez-Blanco, Veronica
Mingorance, Jesus
Gomez-Gil, Rosa
Herruzo, Rafael
Perez-Vazquez, Maria
Astray, Jenaro
Garcia-Rodriguez, Julio
Ruiz-Velasco, Luis Moises
Campos, Jose
de Burgos, Carmen
Ruiz-Carrascoso, Guillermo
Journal Article
Research Support, Non-U.S. Gov't
Netherlands
Int J Antimicrob Agents. 2015 Aug;46(2):169-73. doi: 10.1016/j.ijantimicag.2015.04.001. Epub 2015 Apr 30.",10.1016/j.ijantimicag.2015.04.001,5/20/2015,eng,25982912,YES,Erica,NO,Mushtaq,Zach,Zach,yes,,
19103,YES,Shevchenko2012,Article,"An Escherichia coli isolate co-producing VIM-4 metallo-$\beta$-lactamase and CTX-M-15 extended spectrum $\beta$-lactamase was recovered from the urine of a patient with head trauma in Moscow, Russia. The blaVIM-4 and blaCTX-M-15 genes were carried, respectively, by transmissible plasmids of IncW and IncI1 groups. The nucleotide sequence of the VIM-4-encoding integron was nearly identical to that of In416, which represent a large group of structurally related integrons previously found in Enterobacteriaceae all around the Mediterranean basin. This is the first report of a metallo-$\beta$-lactamase-producing E. coli in Russia. {\textcopyright} 2012 The Authors. Clinical Microbiology and Infection {\textcopyright} 2012 European Society of Clinical Microbiology and Infectious Diseases.",O V Shevchenko and D Y Mudrak and E Y Skleenova and V K Kozyreva and E N Ilina and L N Ikryannikova and I A Alexandrova and S V Sidorenko and M V Edelstein,"1198-743X
1469-0691",Clinical Microbiology and Infection,"Enterobacteriaceae,Escherichia coli,Russian Federation,amikacin,ampicillin,article,aztreonam,bacterium detection,beta lactamase CTX M,case report,cefepime,cefoperazone,cefotaxime,cefoxitin,ceftazidime,ciprofloxacin,cotrimoxazole,doripenem,ertapenem,extended spectrum beta lactamase,gentamicin,head injury,human,imipenem,meropenem,metallo beta lactamase,netilmicin,nucleotide sequence,piperacillin,piperacillin plus tazobactam,priority journal,streptomycin,tobramycin,unclassified drug,urinalysis,vim 4 metallo beta lactamase",E214--E217,{First detection of VIM-4 metallo-$\beta$-lactamase-producing Escherichia coli in Russia},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L51951293 http://dx.doi.org/10.1111/j.1469-0691.2012.03827.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1198743X{\&}id=doi:10.1111{\%}2Fj.1469-0691.2012.03827.x{\&}atitle=F,18,2012,7,NA,NA,NA,NA,NA,YES,Brooke,YES,Erica,Erica,Zach,yes,,
19684,YES,Sonnevend2011,Article,"Objectives: The aim of the study was to analyse the mechanisms responsible for carbapenem resistance in Klebsiella pneumoniae isolates recovered from sputum samples of two patients admitted to the same ward in a tertiary care hospital of the United Arab Emirates. Methods: Species identification and antibiotic susceptibility testing were performed using VITEK 2. MBL production was confirmed by E-test. The presence of blaNDM1 was detected by PCR and confirmed by direct sequencing of the amplicon. Plasmid analysis was conducted using the alkaline lysis method. Conjugative transfer of $\beta$-lactam resistance genes was carried out using an azide-resistant derivative of E. coli J53 as recipient. Molecular fingerprints of the isolates were obtained by ERIC PCR and PFGE analysis. Results: A 72-year old patient had transurethral prostate resection in India one month prior being admitted to Tawam Hospital for treatment of pulmonary oedema and sepsis. His sputum sample yielded an NDM-1 producer K. pneumoniae on admission (KP52). The 26-year old second patient was admitted for the treatment of acute myeloid leukaemia 9 days after the first patient. He did not carry any multidrug resistant bacterium on admission; neither did he travel outside of the UAE. He was treated at the hospital's ICU in a room adjacent to the first patient's for 7 days. By the 9th day of his hospital stay, while being neutropenic, he developed pneumonia caused by an NDM-1 producer K. pneumoniae (KP53). His condition progressed to multi organ failure and he died on the 18th day of hospitalization. Both isolates were resistant to all antibiotics tested except tetracycline and colistin. A 379 bp long segment of blaNDM1 (identical to GenBank FN396876.1 sequence) was detected in both isolates located on a 50kb conjugative plasmid conferring resistance to $\beta$-lactam antibiotics, only. The identical molecular fingerprint of the two isolates suggests a direct link between the two cases and strains. Conclusion: This is the first description of blaNDM1 harbouring bacterium in the United Arab Emirates. The study also demonstrates the possibility of nosocomial spread of a NDM-1 producer K. pneumoniae. Strict infection control practices should be enforced in order to limit the nosocomial spread of this pathogen.",A Sonnevend and T Pal and R Hashmey and M B Hamadeh and M Al-Haj and N Akawi and A Gazawi and A Javad,1198-743X,Clinical Microbiology and Infection,"Escherichia coli,GenBank,India,Klebsiella pneumoniae,United Arab Emirates,amplicon,antibiotic agent,antibiotic sensitivity,azide,beta lactam antibiotic,carbapenem,colistin,epsilometer test,finger dermatoglyphics,gene,hospital,hospitalization,human,infection control,lactam,lung edema,lysis,myeloid leukemia,pathogenesis,patient,plasmid,pneumonia,recipient,sepsis,species identification,sputum,tertiary health care,tetracycline,transurethral resection,travel,ward",S140,"{Nosocomial transmission of NDM-1-producing klebsiella pneumoniae in a tertiary care hospital, United Arab Emirates}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L70599325 http://dx.doi.org/10.1111/j.1469-0691.2011.03558.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1198743X{\&}id=doi:10.1111{\%}2Fj.1469-0691.2011.03558.x{\&}atitle=N,17,2011,NA,NA,NA,NA,NA,NA,YES,Cale,YES,Nchedo,Nchedo,Zach,no,could not find full-text,
